iter	RMSE
2902	0.05442473821
2903	0.05442351686
2904	0.05440404643
2905	0.0543813313
2906	0.05437717704
2907	0.05437066843
2908	0.05435692701
2909	0.05435154141
2910	0.05433372548
2911	0.05432534573
2912	0.05431090025
2913	0.05430812102
2914	0.05429635133
2915	0.05428284666
2916	0.05426891406
2917	0.05426029203
2918	0.05425919623
2919	0.05425408359
2920	0.05425251378
2921	0.05424670248
2922	0.05423156436
2923	0.05421346866
2924	0.05420736981
2925	0.05420616981
2926	0.05420176261
2927	0.05419251835
2928	0.05417946522
2929	0.05416071814
2930	0.05415952203
2931	0.05414632748
2932	0.05414524375
2933	0.0541117732
2934	0.05410733783
2935	0.05409083634
2936	0.05407736872
2937	0.05406072827
2938	0.05405894118
2939	0.0540527599
2940	0.05404548752
2941	0.05402829902
2942	0.05401372363
2943	0.05399759453
2944	0.05399637702
2945	0.05398859524
2946	0.05397251063
2947	0.05396919675
2948	0.05395382941
2949	0.05395271477
2950	0.05393995862
2951	0.05393875217
2952	0.05393233516
2953	0.05392623356
2954	0.05392479023
2955	0.05391710803
2956	0.05391285181
2957	0.05389923851
2958	0.05389045197
2959	0.05386645354
2960	0.05385151593
2961	0.05384321204
2962	0.05382361266
2963	0.05382005968
2964	0.05379994154
2965	0.05379877354
2966	0.0537966635
2967	0.0537926284
2968	0.0537810263
2969	0.05377247278
2970	0.05376826548
2971	0.05376150394
2972	0.05372788065
2973	0.05371909346
2974	0.05371113415
2975	0.05370585936
2976	0.05369621286
2977	0.05367304256
2978	0.05367151032
2979	0.05367043189
2980	0.05364536091
2981	0.05364047957
2982	0.05362757332
2983	0.0536259857
2984	0.05362185255
2985	0.05361512933
2986	0.05361040774
2987	0.0536023268
2988	0.05360112239
2989	0.05357843185
2990	0.05357012306
2991	0.05356636608
2992	0.05355968905
2993	0.05355308837
2994	0.05355151108
2995	0.05354781072
2996	0.05353902465
2997	0.05352915643
2998	0.05352003263
2999	0.05351216721
3000	0.05349969421
3001	0.0534854142
3002	0.05347917479
3003	0.05346940791
3004	0.05346206379
3005	0.05344232835
3006	0.053434041
3007	0.0534193513
3008	0.05339929302
3009	0.05339347921
3010	0.0533863101
3011	0.05337904508
3012	0.0533692759
3013	0.05336355466
3014	0.05335917108
3015	0.05335325988
3016	0.05334872923
3017	0.05333076692
3018	0.05331045359
3019	0.05330644907
3020	0.05330280786
3021	0.05329785782
3022	0.053282096
3023	0.05327821419
3024	0.05326347561
3025	0.05325664953
3026	0.05325551539
3027	0.05325092453
3028	0.05324971492
3029	0.05324823113
3030	0.05324402206
3031	0.05323826713
3032	0.05323010884
3033	0.05322298159
3034	0.05321321933
3035	0.05321043861
3036	0.05320668873
3037	0.05320276836
3038	0.05320155056
3039	0.05319473669
3040	0.05318991
3041	0.05318503578
3042	0.05316564313
3043	0.05315127481
3044	0.05314996069
3045	0.05314228816
3046	0.05313172716
3047	0.05311749159
3048	0.05311314287
3049	0.05308639013
3050	0.05307725132
3051	0.05307292068
3052	0.05306580876
3053	0.05305365997
3054	0.05304827754
3055	0.05303427653
3056	0.05303318196
3057	0.05302079543
3058	0.05301390728
3059	0.05300230531
3060	0.05298703095
3061	0.05298295648
3062	0.05298124502
3063	0.05296610847
3064	0.05296335863
3065	0.05295377727
3066	0.05294369184
3067	0.05293869371
3068	0.05293730024
3069	0.05291494443
3070	0.05290856614
3071	0.05289063064
3072	0.05288603112
3073	0.05288152917
3074	0.05286452872
3075	0.05286309126
3076	0.05286200937
3077	0.05285475042
3078	0.05284913286
3079	0.05283908952
3080	0.0528276805
3081	0.05281145351
3082	0.05280616995
3083	0.05280169515
3084	0.05279491252
3085	0.05277920001
3086	0.05277062352
3087	0.05275246203
3088	0.05273751066
3089	0.05271782625
3090	0.05270975574
3091	0.05269638784
3092	0.0526780287
3093	0.05266797295
3094	0.05265182072
3095	0.05265048594
3096	0.05264550921
3097	0.05263898231
3098	0.05263175938
3099	0.05262056293
3100	0.05260332616
3101	0.05258896835
3102	0.05258146326
3103	0.05257851689
3104	0.0525737672
3105	0.05255363813
3106	0.05253658626
3107	0.05252755257
3108	0.05252363327
3109	0.0525066015
3110	0.05249864087
3111	0.0524881354
3112	0.05248364621
3113	0.05247144727
3114	0.05247036903
3115	0.05246638537
3116	0.05245878299
3117	0.05245765291
3118	0.05244314968
3119	0.0524352574
3120	0.05243406436
3121	0.05243274325
3122	0.05242812075
3123	0.05242463058
3124	0.05242328663
3125	0.05240524949
3126	0.05240063811
3127	0.05239441123
3128	0.05239291461
3129	0.0523895171
3130	0.05237392528
3131	0.0523593076
3132	0.05235560487
3133	0.05235134044
3134	0.05234026561
3135	0.05233349034
3136	0.05233203878
3137	0.05232875018
3138	0.05232118985
3139	0.05231609632
3140	0.05231280953
3141	0.05230512834
3142	0.05229673034
3143	0.05229560943
3144	0.05228767627
3145	0.0522866256
3146	0.05227694208
3147	0.05227222857
3148	0.05226186765
3149	0.05224700062
3150	0.05224453584
3151	0.05223660332
3152	0.05221867431
3153	0.05221288434
3154	0.05221140654
3155	0.05221027328
3156	0.05220382317
3157	0.05218089631
3158	0.05217573
3159	0.05216436515
3160	0.05216110575
3161	0.05214619883
3162	0.05213437585
3163	0.05212375407
3164	0.05211761186
3165	0.0521089688
3166	0.05210788541
3167	0.05209120251
3168	0.05208474891
3169	0.05207428404
3170	0.05206541875
3171	0.05205793684
3172	0.05205375844
3173	0.05204397979
3174	0.05204291391
3175	0.05203623156
3176	0.05202935214
3177	0.05201429701
3178	0.05200343408
3179	0.05200182874
3180	0.05199781253
3181	0.0519906128
3182	0.05198626886
3183	0.05197950668
3184	0.05197246996
3185	0.05196847252
3186	0.05196015904
3187	0.05194477373
3188	0.05194371402
3189	0.05193989888
3190	0.05192645612
3191	0.05190280938
3192	0.0518972728
3193	0.05188798714
3194	0.05186945136
3195	0.05186286054
3196	0.05185127964
3197	0.05184684469
